id,event_name,event_type,city,state,country,venue_or_area,application_deadline_iso,application_deadline_text,event_date_range_text,application_mode,postal_address,contact_name,contact_email,contact_phone,source_url,source_domain,source_kind,last_verified_at,agent_batch_id,confidence_status,notes
mainzer-johannisnacht-kuenstlermarkt-2027-mainz,Mainzer Johannisnacht 2027 - Künstlermarkt,Kunsthandwerkermarkt / Stadtfest,Mainz,Rheinland-Pfalz,DE,Rheinufer während der Mainzer Johannisnacht,2026-08-31,Bewerbungsfrist ist der 31. August für die Veranstaltung im Folgejahr,25.06.-28.06.2027,Schriftliche Bewerbung mit dem offiziellen Künstlermarkt-Bewerbungsformular,"Landeshauptstadt Mainz, Amt für Wirtschaft und Liegenschaften, Messen und Märkte, Postfach 3820, 55028 Mainz","Maximilian Peters, Messen und Märkte",,06131 12-2284,https://www.mainz.de/vv/produkte/wirtschaft/johannisnacht-standplatz-auf-dem-kuenstlermarkt-beantragen,mainz.de,official,2026-08-03,research-2026-08-03-de-gap,verified,Zugelassen sind bildende Kunst und kunsthandwerklich gefertigte Waren; gewerbliche Massenware ist ausgeschlossen. | Zugelassen sind selbstgefertigte künstlerische Unikate und kunsthandwerklich gefertigte Waren; gewerblich gefertigte Massenwaren sind ausgeschlossen.
mainzer-rheinfruehling-2027-mainz,Mainzer Rheinfrühling 2027,Frühjahrsmesse / Volksfest,Mainz,Rheinland-Pfalz,DE,Rheinufer zwischen Kaisertor und Kurfürstenbrunnen,2026-08-31,Bewerbungsfrist ist der 31. August für die Veranstaltung im Folgejahr,20.03.-04.04.2027,Aussagekräftige schriftliche Bewerbung mit dem offiziellen Bewerbungsformular,"Landeshauptstadt Mainz, Amt für Wirtschaft und Liegenschaften, Messen und Märkte, Postfach 3820, 55028 Mainz",Messen und Märkte der Landeshauptstadt Mainz,,06131 12-2283,https://www.mainz.de/vv/produkte/wirtschaft/mainzer-rheinfruehling-standplatz-buchen,mainz.de,official,2026-08-03,research-2026-08-03-de-gap,verified,"Die offizielle Stadtseite nennt Termin, wiederkehrende Frist, Bewerbungsweg und zuständige Marktverwaltung. | Die Stadt nennt Termin und jährlich geltende Frist ausdrücklich. Die E-Mail-Adressen werden auf der geprüften Seite nicht im Klartext ausgegeben."
neuburger-schlossfest-2027-markt-neuburg-donau,Neuburger Schloßfest 2027 - Markt,Historischer Markt / Stadtfest,Neuburg an der Donau,Bayern,DE,Obere Altstadt Neuburg an der Donau,2026-08-31,Bewerbung mit Bewerbungsbogen und Fotos bis 31.08.2026,25.06.-27.06.2027 und 02.07.-04.07.2027,Offiziellen Bewerbungsbogen mit Fotos einreichen,"Verkehrsverein Freunde der Stadt Neuburg e.V., In der Münz A 36, 86633 Neuburg an der Donau",Verkehrsverein Freunde der Stadt Neuburg e.V.,info@verkehrsverein-neuburg.de,+49 8431 47016,https://www.schlossfest.de/aktuelles/bewerbung-fuer-den-markt-2027_id4485,schlossfest.de,official,2026-08-03,by-2027-deep-rb-oberbayern,verified,"Die offizielle Veranstalterseite bestätigt beide Festwochenenden, die laufende Markt-Bewerbung und den Bewerbungsschluss."
sonnefelder-weihnachtsmarkt-2026-sonnefeld,Sonnefelder Weihnachtsmarkt 2026,Weihnachtsmarkt,Sonnefeld,Bayern,DE,"Domaenenplatz Sonnefeld, Martin-Luther-Straße 6",2026-08-31,Bewerbungsfrist ist der 31. August 2026.,"2. Adventswochenende, 5. und 6. Dezember 2026",Online-Formular der Gemeinde Sonnefeld.,"Gemeinde Sonnefeld, Schafberg 2, 96242 Sonnefeld",Manuela Faber,manuela.faber@sonnefeld.de,09562 4006-0,https://sonnefeld.de/aussteller-und-standbetreiber-fuer-den-sonnefelder-weihnachtsmarkt-2026-gesucht/,sonnefeld.de,official,2026-08-03,de-2026-08-breitensuche-01,verified,"Gesucht werden Kunsthandwerkende, Vereine, Händler und Gastronomiebetriebe. | Die Gemeinde sucht Kunsthandwerker, Vereine, Händler und Gastronomen."
st-ingberter-weihnachtsmarkt-2026-st-ingbert,St. Ingberter Weihnachtsmarkt 2026,Weihnachtsmarkt,St. Ingbert,Saarland,DE,Marktplatz,2026-08-31,31.08.2026,18.12.-20.12.2026,Bewerbungsformular; Informationen und Unterlagen per E-Mail bei der Stadt,,Andrea Kihm / Anne Schorr,weihnachtsmarkt@st-ingbert.de,06894 13-513 / 06894 13-515,https://www.st-ingbert.de/kultur-tourismus/kunst-kultur/weihnachtsmarkt/,st-ingbert.de,official,2026-08-03,research-2026-08-03-rp-sl,partial,"Gesucht werden Kunsthandwerk, weihnachtliche Waren, Feinkost sowie Getränke- und Speiseangebote. Eine Postanschrift ist auf der geprüften Veranstaltungsseite nicht angegeben."
weihnachtsmarkt-steinau-2026-steinau,Weihnachtsmarkt Steinau an der Straße 2026,Weihnachtsmarkt,Steinau an der Straße,Hessen,DE,"Historischer Stadtkern, Schloss Steinau, Marktplatz Am Kumpen, Rathaus-Markthalle und Amtshof",2026-08-31,Bewerbungsschluss ist der 31.08.2026,27.11.-29.11.2026,Offizielles Bewerbungsformular für Außenbereich oder Innenraum,"Magistrat Stadt Steinau, Brüder-Grimm-Straße 47, 36396 Steinau an der Straße",Marktleitung Weihnachtsmarkt Steinau,stadtmarketing@steinau.de,06663 973-0,https://www.steinau.eu/weihnachtsmarkt-03325.html,steinau.eu,official,2026-08-03,research-2026-08-03-bw-he,verified,Die Stadt stellt getrennte offizielle Formulare für Außenbereich und Innenraum bereit.
world-money-fair-2027-berlin,World Money Fair 2027,Publikums- und Fachmesse / Sammlerbörse,Berlin,Berlin,DE,"ECC Berlin, Estrel Congress Center, Sonnenallee 225",2026-08-31,Anmeldezeitraum 01.06.2026 bis 31.08.2026.,28.01.-30.01.2027,Ausschließlich online über das offizielle Bestellsystem für Aussteller.,"World Money Fair Berlin GmbH, Ollenhauerstraße 97, 13403 Berlin",World Money Fair Berlin GmbH,application@worldmoneyfair.de,+49 30 5199977-0,https://worldmoneyfair.de/ausstellen/,worldmoneyfair.de,official,2026-08-03,berlin-2027-deep-feste,verified,"Die offiziellen Teilnahmebedingungen nennen den verbindlichen Anmeldezeitraum für Händler, Praegestaetten, Auktionshaeuser, Zubehoer- und weitere Fachaussteller."
heidelberger-herbst-anwohnerflohmarkt-2026-heidelberg,Heidelberger Herbst 2026 - Anwohnerflohmarkt,Stadtfest / Flohmarkt,Heidelberg,Baden-Württemberg,DE,Heidelberger Altstadt,2026-09-01,Verlängerte Bewerbungsfrist für den Anwohnerflohmarkt bis 1. September 2026,26.09.-27.09.2026,Online über das offizielle Anwohnerflohmarkt-Bewerbungsformular,"Heidelberg Marketing GmbH, Neuenheimer Landstraße 5, 69120 Heidelberg",Event-Team Heidelberg Marketing GmbH,events@heidelberg-marketing.de,+49 6221 58 44 444,https://www.heidelberg-marketing.de/veranstaltungen/partner-werden,heidelberg-marketing.de,official,2026-08-03,research-2026-08-03-bw-he,verified,Die regulären Bewerbungsfristen anderer Standkategorien sind beendet; offen ist nur die verlängerte Frist für den Anwohnerflohmarkt.
itb-berlin-2027-berlin,ITB Berlin 2027,Fachmesse Tourismus,Berlin,Berlin,DE,Messe Berlin,2026-09-01,Anmeldeschluss für Aussteller ist der 1. September 2026.,16. bis 18. März 2027,Standanmeldung online über das Exhibitor Portal unter asp.itb.com.,"Messe Berlin GmbH, Messedamm 22, 14055 Berlin",ITB Berlin Ausstellerservice,,,https://www.itb.com/de/itb-berlin-for-exhibitors/standanmeldung,itb.com,official,2026-08-03,de-2026-08-breitensuche-01,partial,"Mindeststandgroesse 20 Quadratmeter, Flächen werden auf volle Quadratmeter gerundet. Standmietenpreise gelten für die ersten 100 Quadratmeter, ab 101 Quadratmeter zum Reihenstandspreis. Relevant für Händler und Gastronomie mit touristischem Bezug."
itb-berlin-2027-hauptaussteller,ITB Berlin 2027 - Hauptausstellende,Internationale Fachmesse für Tourismus,Berlin,Berlin,DE,Berlin ExpoCenter City,2026-09-01,Offizieller Anmeldeschluss: 1. September 2026,16.03.-18.03.2027,Online-Standanmeldung über das offizielle Ausstellerportal,"Messe Berlin GmbH, Messedamm 22, 14055 Berlin",ITB Berlin Team,itb@messe-berlin.de,,https://www.itb.com/de/itb-berlin-for-exhibitors/standanmeldung,itb.com,official,2026-08-03,berlin-2027-deep-messen,verified,Die offizielle Standanmeldungsseite ordnet Frist und Veranstaltung eindeutig der ITB Berlin 2027 zu.
kommunale-galerie-berlin-ausstellungen-2027,Kommunale Galerie Berlin - Ausstellungsbewerbungen 2027,Kommunale Galerie / Ausstellungsbewerbung,Berlin,Berlin,DE,Kommunale Galerie Berlin,2026-09-01,Bewerbungen für 2027 vom 15. Juni bis 1. September 2026,Ausstellungsjahr 2027,Ausschließlich digitale Bewerbung mit den geforderten Unterlagen,"Kommunale Galerie Berlin, Hohenzollerndamm 176, 10713 Berlin","Barbara Höffer, Leitung",,+49 30 9029 16704,https://www.berlin.de/ba-charlottenburg-wilmersdorf/verwaltung/aemter/weiterbildung-und-kultur/kunst-und-kultur/kommunale-galerie-berlin/,berlin.de,official,2026-08-03,berlin-2027-deep-messen,verified,Die Bezirksamtsseite weist den Abschnitt ausdrücklich als Ausstellungsbewerbungen für das Jahr 2027 aus.
giessener-suppenfest-2026,Liebigs Suppenfest Gießen 2026,Themenfest / Gastronomiemarkt,Gießen,Hessen,DE,Marktlauben und Lindenplatz,2026-09-01,Bewerbungsschluss 2026: 1. September 2026,1. November 2026,Offizielles Bewerbungsformular für Suppenstände,"Giessen Marketing GmbH, Suedanlage 4, 35390 Giessen",Gießen Marketing GmbH,marketing@giessen.de,+49 641 3061880,https://giessen-entdecken.de/bewerbungen/,giessen-entdecken.de,official,2026-08-03,research-2026-08-03-gap-maerkte,partial,Es werden ausschließlich Bewerbungen für Suppenstände bearbeitet. Kontaktdaten im August 2026 aus der offiziellen Quelle ergaenzt.
michelstaedter-bienenmarkt-2027-michelstadt,Michelstädter Bienenmarkt 2027,Volksfest,Michelstadt,Hessen,DE,Bienenmarktgelände Michelstadt,2026-09-01,Die Bewerbungsfrist endet immer am 1. September des Vorjahres,14.05.-23.05.2027,"Offizielles Bewerbungsformular für Schausteller, ausdruckbar oder am PC ausfüllbar","Magistrat der Stadt Michelstadt, Frankfurter Straße 3, 64720 Michelstadt",Gästeinformation Michelstadt,touristik@michelstadt.de,06061 74610,https://www.michelstadt.de/tourismus-kultur/veranstaltungen-maerkte/bienenmarkt/,michelstadt.de,official,2026-08-03,research-2026-08-03-bw-he,verified,"Die offizielle Stadtseite nennt die wiederkehrende Frist und den Veranstaltungstermin 2027. Quelllink im August 2026 aktualisiert, die zuvor hinterlegte Seite war nicht mehr erreichbar."
stendaler-weihnachtsmarkt-2026-stendal,Stendaler Weihnachtsmarkt 2026,Weihnachtsmarkt,Stendal,Sachsen-Anhalt,DE,Markt und Rathausbereich,2026-09-01,01.09.2026,10.12.-13.12.2026,Anfrageformular per Post oder Fax,"Hansestadt Stendal, Veranstaltungsmanagement und Tourismus, Markt 1, 39576 Hansestadt Stendal",Veranstaltungsmanagement und Tourismus der Hansestadt Stendal,info@veranstaltungen-stendal.de,03931 65-1197,https://serviceportal.stendal.de/de/datei/download/id/108827%2C42/fragebogen_weihnachtsmarkt_rathaus26.pdf,serviceportal.stendal.de,official,2026-08-03,research-2026-08-03-sn-st-th,verified,"Das offizielle Anfrageformular nennt Frist, Veranstaltungszeitraum, Postanschrift und Fax 03931 65-1195."
ifa-2027-aussteller-voranmeldung-berlin,IFA 2027 - Aussteller-Voranmeldung und Rebooking,Publikums- und Fachmesse für Consumer Electronics,Berlin,Berlin,DE,Messe Berlin,2026-09-08,Pre-register by 8 September 2026 for the best rate and priority,IFA 2027; genauer Veranstaltungszeitraum auf der geprüften Rebooking-Seite nicht genannt,Online-Voranmeldung über das offizielle Rebooking-Formular,"IFA Management GmbH, Charlottenstraße 4, 10969 Berlin",IFA Management GmbH,support@ifa-management.com,+49 30 21927601,https://www.ifa-berlin.com/enquiry/exhibit-rebook,ifa-berlin.com,official,2026-08-03,berlin-2027-deep-messen,partial,"Dies ist eine datierte Voranmeldungs- und Konditionsfrist, kein finaler Anmeldeschluss. Der Veranstalter prüft Einreichungen; eine Standfläche ist nicht garantiert."
adventsmarkt-hohen-neuendorf-2026,Adventsmarkt Hohen Neuendorf 2026,Adventsmarkt,Hohen Neuendorf,Brandenburg,DE,Rathausplatz,2026-09-11,Bewerbungsschluss ist der 11.09.2026.,"28.11.2026, 14:00-21:00 Uhr, und 29.11.2026, 12:00-18:00 Uhr",Bewerbungsformular der Stadt unter Bürgerservice - Formulare und Antraege - Sonstige einreichen.,"Stadt Hohen Neuendorf, Oranienburger Straße 2, 16540 Hohen Neuendorf",Stadt Hohen Neuendorf,info@hohen-neuendorf.de,03303 528-0,https://hohen-neuendorf.de/de/node/12709,hohen-neuendorf.de,official,2026-08-03,research-2026-08-03-be-bb-mv,verified,"Die Stadt sucht Ausstellende, Vereine, Gewerbetreibende und Gastronomiebetriebe."
kessenicher-herbstmarkt-2026,Kessenicher Herbstmarkt 2026,Herbstmarkt / Straßenfest,Bonn,Nordrhein-Westfalen,DE,"Pützstraße, Burbacher Straße und Kirchwiese in Kessenich",2026-09-11,Anmeldefrist bis: 11.09.2026,Opening am 3. Oktober und Herbstmarkt am 4. Oktober 2026,Anmeldeformular für Aussteller,,Graziela Kronbauer / Evi Mielke,,0151 27177692,https://www.kessenicher-herbstmarkt.de/aussteller-1/,kessenicher-herbstmarkt.de,official,2026-08-03,research-2026-08-03-gap-maerkte,partial,Offizielle Veranstalterseite mit Ausstellerfrist und Marktinformationen.
foodtruck-festival-2026-moelln,Foodtruck-Festival Mölln 2026,Foodtruck-Festival / Stadtfest,Mölln,Schleswig-Holstein,DE,Möllner Innenstadt,2026-09-14,Anmeldeschluss ist der 14. September 2026.,"04.10.2026, 12:00-18:00 Uhr",Online-Bewerbungsformular,"Tourismus- und Stadtmarketing Mölln, Eventmarketing, Am Markt 12, 23879 Mölln",Eventmarketing,event@stadtmarketing-moelln.de,+49 4542 97651-20,https://www.stadtmarketing-moelln.de/eventmarketing/standbetreiberinnen/anmeldung-foodtruck-festival,stadtmarketing-moelln.de,official,2026-08-03,research-2026-08-03-sh,verified,"Die offizielle Veranstalterseite nennt Veranstaltung, Bewerbungsformular und Anmeldeschluss ausdruecklich."
speyerer-fruehjahrsmesse-2027-speyer,445. Speyerer Frühjahrsmesse 2027,Frühjahrsmesse / Volksfest,Speyer,Rheinland-Pfalz,DE,Festplatz Speyer,2026-09-15,15.09.2026,25.03.-11.04.2027,Schriftliche Bewerbung per Post mit den auf der Veranstaltungsseite genannten Unterlagen,"Stadt Speyer, Kleine Pfaffengasse 21, 020 - Wirtschaftsförderung, Stadtmarketing, Veranstaltungen, 67346 Speyer",Lena Damian / Heidi Jester,veranstaltungen@stadt-speyer.de,06232 14-2731 / 06232 14-2748,https://www.speyer.de/de/veranstaltungen/messen-maerkte-und-veranstaltungen/fruehjahrsmesse/,speyer.de,official,2026-08-03,research-2026-08-03-rp-sl,verified,"Die aktuelle Veranstaltungsseite bestätigt Veranstaltungstermin, Bewerbungsfrist, Einreichungsadresse und erforderliche Unterlagen. | Die Stadt verlangt für Frühjahrs- und Herbstmesse getrennte Bewerbungen; nur die Frist der Frühjahrsmesse war am Prüftag noch offen."
kieler-lichtermeer-2026-kiel,Kieler Lichtermeer 2026,Lichtevent / Innenstadtmarkt,Kiel,Schleswig-Holstein,DE,"Kieler Innenstadt, Zonen A und B",2026-09-15,Die Bewerbungsfrist für das Kieler Lichtermeer endet am 15.09.2026.,01.11.2026,Online-Bewerbungsformular für Standbetreiberinnen und Standbetreiber,"Kiel-Marketing e.V., Andreas-Gayk-Straße 31 - Neues Rathaus, 24103 Kiel",Kiel-Marketing e.V. / GmbH,info@kiel-marketing.de,+49 431 67910-0,https://kiel-sailing-city.de/formulare/sonntagsoeffnungen,kiel-sailing-city.de,official,2026-08-03,research-2026-08-03-sh,verified,"Das offizielle Bewerbungsformular nennt Veranstaltungstag, zugelassene Standarten und die konkrete noch offene Frist. Anschrift und Kontakt stammen aus dem Impressum derselben offiziellen Domain."
kirchentag-markt-der-moeglichkeiten-2027-duesseldorf,Markt der Möglichkeiten beim Kirchentag Düsseldorf 2027,Themenmarkt / Informationsmarkt,Düsseldorf,Nordrhein-Westfalen,DE,Kirchentag Düsseldorf,2026-09-15,Bewerbungsschluss ist der 15. September 2026.,5. bis 9. Mai 2027,Online über kirchentag.de/markt nach Registrierung bei Mein Kirchentag,,Markt der Möglichkeiten,markt@kirchentag.de,0661 96648-299,https://www.kirchentag.de/fileadmin/allgemein/dabei_sein/bewerbungsverfahren/2027/40_kirchentag_ausschreibung_markt.pdf,kirchentag.de,official,2026-08-03,research-2026-08-03-gap-maerkte,partial,Der Markt richtet sich an zivilgesellschaftliche Gruppen und Initiativen mit selbst gestalteten Informationsständen.
moerser-kirmes-2027-moers,Moerser Kirmes 2027,Kirmes,Moers,Nordrhein-Westfalen,DE,Moerser Innenstadt,2026-09-15,15.09.2026,03.09.-07.09.2027,Online über das Bewerbungsformular,"Moers Marketing GmbH, Kirchstraße 27 a/b, 47441 Moers",Moers Marketing GmbH,info@moers-marketing.de,02841 88226-0,https://www.kirmes-moers.de/schausteller/,kirmes-moers.de,official,2026-08-03,research-2026-08-03-nrw,verified,Nur vollständig über das Formular eingereichte Bewerbungen werden berücksichtigt. | Offizielle Veranstalterseite mit aktivem Bewerbungsformular.
rutenfest-2027-ravensburg-grossgeschaefte,Rutenfest Ravensburg 2027 - Großgeschäfte,Heimatfest / Volksfest,Ravensburg,Baden-Württemberg,DE,Ravensburg,2026-09-15,Bewerbungen für Großgeschäfte für das Rutenfest 2027 müssen bis zum 15. September 2026 eingereicht werden.,Sommer 2027; der genaue Termin ist auf der Bewerbungsseite nicht ausgewiesen.,Schriftliche Bewerbung bei der Rutenfestkommission.,"Rutenfestkommission Ravensburg, Ravensburg",Rutenfestkommission,,,https://das-rutenfest.de/rutenfestkommission/bewerbung/,das-rutenfest.de,official,2026-08-03,de-2026-08-breitensuche-04,partial,"Die Zulassungskriterien werden am 10. August 2026 in der Fachzeitschrift 'Komet' veröffentlicht; die vollständige Ausschreibung für 2027 folgt laut Kommission rechtzeitig. Für Standbetreiber gilt eine spätere Frist (15.11.2026), siehe eigener Eintrag."
transport-logistic-2027-hauptaussteller-muenchen,transport logistic 2027 - Hauptaussteller,Fachmesse,München,Bayern,DE,"Trade Fair Center Messe München, Am Messesee 2, 81829 München",2026-09-15,15.09.2026: Anmeldeschluss für Hauptaussteller zur Sicherung des Kontingents von 100 kostenfreien Besuchergutscheinen,26.04.-29.04.2027,Online-Ausstelleranmeldung,"Messe München GmbH, Messegelände, 81823 München",Projektteam transport logistic,exhibitor@transportlogistic.de,+49 89 949-20271,https://transportlogistic.de/de/messe/aussteller/tipps-termine-fristen/,transportlogistic.de,official,2026-08-03,by-2027-deep-rb-oberbayern,partial,"Die Frist ist offiziell als Anmeldeschluss ausgewiesen, bezieht sich laut Veranstalter aber ausdrücklich auf die Sicherung des Gutscheinkontingents."
gaeubodenvolksfest-2027-straubing,Gäubodenvolksfest Straubing 2027,Volksfest,Straubing,Bayern,DE,Festgelände Am Hagen,2026-09-17,Bewerbung bis 17.09.2026,13.08.-23.08.2027,"Online-Formular oder offizielles Bewerbungsformular per Post, Fax oder persönlich; Bewerbung per E-Mail ist nicht zulässig","Straubinger Ausstellungs- und Veranstaltungs GmbH, Am Hagen 75, 94315 Straubing",Straubinger Ausstellungs- und Veranstaltungs GmbH,,09421 8433-0,https://www.ausstellungs-gmbh.de/gaeubodenvolksfest/fuer-schausteller/bewerbung-2027/,ausstellungs-gmbh.de,official,2026-08-03,by-2027-deep-rb-niederbayern,verified,"Die offizielle 2027-Bewerbungsseite der städtischen Tochtergesellschaft bestätigt Veranstaltungstermin, Ausschlussfrist, Bewerbungswege und Anschrift."
art-karlsruhe-2027-galerien-rheinstetten,art karlsruhe 2027 - Galerien,Kunstmesse / Galerienmesse,Rheinstetten,Baden-Württemberg,DE,Messe Karlsruhe,2026-09-18,Bewerbungsschluss: 18. September 2026,18. bis 21. Februar 2027,Online-Bewerbungsplattform; Zugang per E-Mail anfordern,"Karlsruher Messe- und Kongress GmbH, Postfach 1208, 76002 Karlsruhe",Olga Blaß,olga.blass@messe-karlsruhe.de,+49 721 3720 5120,https://www.art-karlsruhe.de/de/ausstellen/index.html,art-karlsruhe.de,official,2026-08-03,bw-2027-deep-rb-karlsruhe,verified,Bewerbung richtet sich an professionelle Galerien.
weihnachtsmarkt-koenigsfeld-2026-koenigsfeld,Weihnachtsmarkt Königsfeld 2026,Weihnachtsmarkt,Königsfeld im Schwarzwald,Baden-Württemberg,DE,Königsfeld im Schwarzwald,2026-09-18,Bewerbung bis 18.09.2026,12.12.2026,Ausgefülltes und unterschriebenes Formular ausschließlich per E-Mail,"Förderverein FC Königsfeld e.V., Berliner Straße 9, 78126 Königsfeld",Förderverein FC Königsfeld e.V.,weihnachtsmarkt@fc-koenigsfeld.de,,https://fc-koenigsfeld.de/foerderverein/weihnachtsmarkt/,fc-koenigsfeld.de,official,2026-08-03,research-2026-08-03-bw-he,partial,Offizielle Veranstalterseite; Zusatzinformationen zu Standflächen und Ansprechpartner-Telefon fehlen.
